,movie_id,release_date,title,tags
50,9543,2010-05-19,Prince of Persia: The Sands of Time,"Adventure Fantasy Action Romance JakeGyllenhaal persia sandstorm brotheragainstbrother armageddon regent basedonvideogame WaltDisneyPictures JerryBruckheimerFilms UnitedStatesofAmerica MikeNewell BeverlyWinstonA rogue prince reluctantly join force with a mysterious princess and together , they race against dark force to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the god that can reverse time and allow it possessor to rule the world ."
51,68726,2013-07-11,Pacific Rim,"Action ScienceFiction Adventure IdrisElba dystopia giantrobot giantmonster apocalypse imax duringcreditsstinger 3d LegendaryPictures WarnerBros . DisneyDoubleDareYou ( DDY ) IndochinaProductions UnitedStatesofAmerica Canada GuillermodelToroWhen legion of monstrous creature , known a Kaiju , started rising from the sea , a war began that would take million of life and consume humanity 's resource for year on end . To combat the giant Kaiju , a special type of weapon wa devised : massive robot , called Jaegers , which are controlled simultaneously by two pilot whose mind are locked in a neural bridge . But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju . On the verge of defeat , the force defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot ( Charlie Hunnam ) and an untested trainee ( Rinko Kikuchi ) —who are teamed to drive a legendary but seemingly obsolete Jaeger from the past . Together , they stand a mankind 's last hope against the mounting apocalypse ."
52,38356,2011-06-28,Transformers: Dark of the Moon,"Action ScienceFiction Adventure ShiaLaBeouf moon spacecraft traitor bodyguard alienplanet basedoncartoon transformer giantrobot sabotage worddomination commando duringcreditsstinger ParamountPictures DiBonaventuraPictures IndochinaProductions HasbroStudios UnitedStatesofAmerica MichaelBay AliciaAccardo KarenGoldenSam Witwicky take his first tenuous step into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime . The film center around the space race between the USSR and the USA , suggesting there wa a hidden Transformers role in it all that remains one of the planet 's most dangerous secret ."
53,217,2008-05-21,Indiana Jones and the Kingdom of the Crystal Skull,"Adventure Action HarrisonFord savingtheworld riddle whip treasure mexicocity leatherjacket machinegun alienphenomenons mayacivilization peru treasurehunt nuclearexplosion refrigerator archaeologist indianajones archeology Lucasfilm ParamountPictures UnitedStatesofAmerica StevenSpielbergSet during the Cold War , the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which ha supernatural power related to a mystical Lost City of Gold . After being captured and then escaping from them , Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy 's colleague – Professor Oxley ha been captured for his knowledge of the skull 's whereabouts ."
54,105864,2015-11-14,The Good Dinosaur,Adventure Animation Family RaymondOchoa tyrannosaurusrex friend alternatehistory dinosaur fear storm nature human journey WaltDisneyPictures PixarAnimationStudios UnitedStatesofAmerica PeterSohnAn epic journey into the world of dinosaur where an Apatosaurus named Arlo make an unlikely human friend .
55,62177,2012-06-21,Brave,"Animation Adventure Comedy Family Action Fantasy KellyMacdonald scotland rebel bravery kingdom archer wish bear scot rebelliousdaughter turnsintoanimal archery ruin aftercreditsstinger peaceoffering womandirector courage 3d WaltDisneyPictures PixarAnimationStudios UnitedStatesofAmerica BrendaChapman MarkAndrews StevePurcell ShannonWoodBrave is set in the mystical Scottish Highlands , where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor . An unruly daughter and an accomplished archer , Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom . In an attempt to set thing right , Mérida seek out an eccentric old Wise Woman and is granted an ill-fated wish . Also figuring into Mérida ’ s quest — and serving a comic relief — are the kingdom ’ s three lord : the enormous Lord MacGuffin , the surly Lord Macintosh , and the disagreeable Lord Dingwall ."
56,188927,2016-07-07,Star Trek Beyond,"Action Adventure ScienceFiction ChrisPine sequel stranded hatred spaceopera ParamountPictures BadRobot PerfectStormEntertainment AlibabaPicturesGroup SkydanceMedia SneakyShark HuahuaMedia UnitedStatesofAmerica JustinLin ValeriaMigliassiCollinsThe USS Enterprise crew explores the furthest reach of uncharted space , where they encounter a mysterious new enemy who put them and everything the Federation stand for to the test ."
57,10681,2008-06-22,WALL·E,"Animation Family BenBurtt romanticcomedy WaltDisneyPictures PixarAnimationStudios FortyFourStudios UnitedStatesofAmerica AndrewStanton AndrewCadelagoWALL·E is the last robot left on an Earth that ha been overrun with garbage and all human have fled to outer space . For 700 year he ha continued to try and clean up the mess , but ha developed some rather interesting human-like quality . When a ship arrives with a sleek new type of robot , WALL·E think he 's finally found a friend and stows away on the ship when it leaf ."
58,5174,2007-08-08,Rush Hour 3,"Action Comedy Crime Thriller ChrisTucker ambassador NewLineCinema UnitedStatesofAmerica BrettRatnerAfter an attempted assassination on Ambassador Han , Inspector Lee and Detective Carter are back in action a they head to Paris to protect a French woman with knowledge of the Triads ' secret leader . Lee also hold secret meeting with a United Nations authority , but his personal struggle with a Chinese criminal mastermind named Kenji , which reveals that it 's Lee 's long-lost ... brother ."
59,14161,2009-10-10,2012,"Action Adventure ScienceFiction JohnCusack civilization naturaldisaster endoftheworld disaster apocalypse destruction volcaniceruption mayan ark solar destructionofmankind ColumbiaPictures CentropolisEntertainment TheMarkGordonCompany FarewellProductions Canada UnitedStatesofAmerica RolandEmmerichDr . Adrian Helmsley , part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storm , learns that the earth 's core is heating up . He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparation for saving a fraction of the world 's population , the entire race is doomed . Meanwhile , writer Jackson Curtis stumble on the same information . While the world 's leader race to build `` ark '' to escape the impending cataclysm , Curtis struggle to find a way to save his family . Meanwhile , volcanic eruption and earthquake of unprecedented strength wreak havoc around the world ."
60,17979,2009-11-04,A Christmas Carol,"Animation Drama GaryOldman holiday basedonnovel victorianengland money christmaseve scrooge christmascarol ghost lesson charlesdickens christmas WaltDisney ImageMovers UnitedStatesofAmerica RobertZemeckisMiser Ebenezer Scrooge is awakened on Christmas Eve by spirit who reveal to him his own miserable existence , what opportunity he wasted in his youth , his current cruelty , and the dire fate that awaits him if he doe not change his way . Scrooge is faced with his own story of growing bitterness and meanness , and must decide what his own future will hold : death or redemption ."
61,76757,2015-02-04,Jupiter Ascending,"ScienceFiction Fantasy Action Adventure MilaKunis jupiter space womandirector 3d interspeciesromance VillageRoadshowPictures DuneEntertainment AnarchosProductions WarnerBros . UnitedStatesofAmerica LillyWachowski LanaWachowski JulieBrownIn a universe where human genetic material is the most precious commodity , an impoverished young Earth woman becomes the key to strategic maneuver and internal strife within a powerful dynasty…"
62,258489,2016-06-29,The Legend of Tarzan,"Action Adventure AlexanderSkarsgård africa feralchild tarzan jungle animalattack VillageRoadshowPictures DarkHorseEntertainment JerryWeintraubProductions RatPac-DuneEntertainment BeaglePugFilms RicheProductions VillageRoadshowFilmsNorthAmerica Canada UnitedKingdom UnitedStatesofAmerica DavidYatesTarzan , having acclimated to life in London , is called back to his former home in the jungle to investigate the activity at a mining encampment ."
63,411,2005-12-07,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Adventure Family Fantasy WilliamMoseley savingtheworld witch basedonnovel brothersisterrelationship selfsacrifice winter cupboard beaver lion fairy-talefigure battle narnia fantasyworld duringcreditsstinger WaltDisney WaldenMedia UnitedKingdom UnitedStatesofAmerica AndrewAdamsonSiblings Lucy , Edmund , Susan and Peter step through a magical wardrobe and find the land of Narnia . There , the they discover a charming , once peaceful kingdom that ha been plunged into eternal winter by the evil White Witch , Jadis . Aided by the wise and magnificent lion , Aslan , the child lead Narnia into a spectacular , climactic battle to be free of the Witch 's glacial power forever ."
64,246655,2016-05-18,X-Men: Apocalypse,"ScienceFiction JamesMcAvoy mutant supernaturalpowers marvelcomic superhero basedoncomicbook superhuman apocalypse superheroteam worlddomination aftercreditsstinger 1980s TwentiethCenturyFoxFilmCorporation Donners'Company MarvelEntertainment BadHatHarryProductions TSGEntertainment KinbergGenre UnitedStatesofAmerica BryanSinger ChristineWilson NadiaGuglieriAfter the re-emergence of the world 's first mutant , world-destroyer Apocalypse , the X-Men must unite to defeat his extinction level plan ."
65,155,2008-07-16,The Dark Knight,"Drama Action Crime Thriller ChristianBale dccomics crimefighter secretidentity scarecrow sadism chaos gothamcity vigilante joker superhero basedoncomicbook tragichero organizedcrime criminalmastermind districtattorney imax supervillain superpower batman DCComics LegendaryPictures WarnerBros . DCEntertainment Syncopy UnitedKingdom UnitedStatesofAmerica ChristopherNolan SteveGehrke NiloOteroBatman raise the stake in his war on crime . With the help of Lt. Jim Gordon and District Attorney Harvey Dent , Batman set out to dismantle the remaining criminal organization that plague the street . The partnership prof to be effective , but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizen of Gotham a the Joker ."
66,14160,2009-05-13,Up,"Animation Comedy Family Adventure EdAsner agedifference centralandsouthamerica balloon animation floatingintheair duringcreditsstinger exploring PixarAnimationStudios UnitedStatesofAmerica BobPeterson GreggOlsson RobertAnderson MarkSanford PeteDocter AndrewCadelago LorienMcKenna MahyarAbousaeedi JoshAnon SukwonPark MarkShirra MatthewSilas SylviaGrayWongCarl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to it fullest . But at age 78 , life seems to have passed him by , until a twist of fate ( and a persistent 8-year old Wilderness Explorer named Russell ) give him a new lease on life ."
